date,gender,age_group,cases,deaths
2021-07-03,female,15-19,158,0
2021-07-03,female,20-24,181,0
2021-07-03,female,25-44,434,0
2021-07-03,female,45-64,258,1
2021-07-03,female,65-74,31,0
2021-07-03,female,75-84,19,1
2021-07-03,female,85+,5,1
2021-07-03,female,total,1272,3
2021-07-03,male,00-14,163,0
2021-07-03,male,15-19,166,0
2021-07-03,male,20-24,200,0
2021-07-03,male,25-44,428,0
2021-07-03,male,45-64,231,0
2021-07-03,male,65-74,29,0
2021-07-03,male,75-84,15,0
2021-07-03,male,85+,3,1
2021-07-03,male,total,1235,1
2021-07-03,total,00-14,349,0
2021-07-03,total,15-19,324,0
2021-07-03,total,20-24,382,0
2021-07-03,total,25-44,862,0
2021-07-03,total,45-64,489,1
2021-07-03,total,65-74,60,0
2021-07-03,total,75-84,35,1
2021-07-03,total,85+,8,2
2021-07-03,total,total,2509,4
2021-07-04,female,00-14,189,0
2021-07-04,female,15-19,160,0
2021-07-04,female,20-24,155,0
2021-07-04,female,25-44,424,0
2021-07-04,female,45-64,249,0
2021-07-04,female,65-74,24,0
2021-07-04,female,75-84,9,0
2021-07-04,female,85+,6,1
2021-07-04,female,total,1216,1
2021-07-04,male,00-14,156,0
2021-07-04,male,15-19,141,1
2021-07-04,male,20-24,194,0
2021-07-04,male,25-44,387,2
2021-07-04,male,45-64,262,1
2021-07-04,male,65-74,34,0
2021-07-04,male,75-84,12,1
2021-07-04,male,85+,3,0
2021-07-04,male,total,1189,5
2021-07-04,total,00-14,346,0
2021-07-04,total,15-19,301,1
2021-07-04,total,20-24,350,0
2021-07-04,total,25-44,811,2
2021-07-04,total,45-64,511,1
2021-07-04,total,65-74,58,0
2021-07-04,total,75-84,21,1
2021-07-04,total,85+,9,1
2021-07-04,total,total,2407,6
2021-07-05,female,00-14,222,0
2021-07-05,female,15-19,252,0
2021-07-05,female,20-24,259,0
2021-07-05,female,25-44,559,0
2021-07-05,female,45-64,335,1
2021-07-05,female,65-74,41,0
2021-07-05,female,75-84,18,1
2021-07-05,female,85+,13,0
2021-07-05,female,total,1699,2
2021-07-05,male,00-14,187,0
2021-07-05,male,15-19,209,0
2021-07-05,male,20-24,257,0
2021-07-05,male,25-44,636,0
2021-07-05,male,45-64,323,0
2021-07-05,male,65-74,40,0
2021-07-05,male,75-84,23,3
2021-07-05,male,85+,3,0
2021-07-05,male,total,1678,3
2021-07-05,total,00-14,409,0
2021-07-05,total,15-19,461,0
2021-07-05,total,20-24,517,0
2021-07-05,total,25-44,1195,0
2021-07-05,total,45-64,658,1
2021-07-05,total,65-74,81,0
2021-07-05,total,75-84,41,4
2021-07-05,total,85+,16,0
2021-07-05,total,total,3378,5
2021-07-06,female,00-14,198,0
2021-07-06,female,15-19,249,0
2021-07-06,female,20-24,237,0
2021-07-06,female,25-44,536,0
2021-07-06,female,45-64,281,1
2021-07-06,female,65-74,22,2
2021-07-06,female,75-84,25,0
2021-07-06,female,85+,5,2
2021-07-06,female,total,1554,5
2021-07-06,male,00-14,170,0
2021-07-06,male,15-19,209,0
2021-07-06,male,20-24,232,0
2021-07-06,male,25-44,579,1
2021-07-06,male,45-64,271,0
2021-07-06,male,65-74,38,1
2021-07-06,male,75-84,30,5
2021-07-06,male,85+,4,1
2021-07-06,male,total,1533,8
2021-07-06,total,00-14,368,0
2021-07-06,total,15-19,458,0
2021-07-06,total,20-24,470,0
2021-07-06,total,25-44,1116,1
2021-07-06,total,45-64,554,1
2021-07-06,total,65-74,60,3
2021-07-06,total,75-84,55,5
2021-07-06,total,85+,9,3
2021-07-06,total,total,3091,13
2021-07-07,female,00-14,169,0
2021-07-07,female,15-19,205,0
2021-07-07,female,20-24,211,0
2021-07-07,female,25-44,520,0
2021-07-07,female,45-64,275,0
2021-07-07,female,65-74,27,0
2021-07-07,female,75-84,20,0
2021-07-07,female,85+,15,0
2021-07-07,female,total,1442,0
2021-07-07,male,00-14,175,0
2021-07-07,male,15-19,204,0
2021-07-07,male,20-24,248,0
2021-07-07,male,25-44,502,1
2021-07-07,male,45-64,249,1
2021-07-07,male,65-74,43,0
2021-07-07,male,75-84,23,1
2021-07-07,male,85+,6,2
2021-07-07,male,total,1451,5
2021-07-07,total,00-14,344,0
2021-07-07,total,15-19,409,0
2021-07-07,total,20-24,459,0
2021-07-07,total,25-44,1024,1
2021-07-07,total,45-64,524,1
2021-07-07,total,65-74,71,0
2021-07-07,total,75-84,43,1
2021-07-07,total,85+,21,2
2021-07-07,total,total,2896,5
2021-07-08,female,00-14,206,0
2021-07-08,female,15-19,178,0
2021-07-08,female,20-24,210,0
2021-07-08,female,25-44,451,0
2021-07-08,female,45-64,264,3
2021-07-08,female,65-74,32,1
2021-07-08,female,75-84,26,2
2021-07-08,female,85+,6,2
2021-07-08,female,total,1373,8
2021-07-08,male,00-14,162,0
2021-07-08,male,15-19,201,0
2021-07-08,male,20-24,196,0
2021-07-08,male,25-44,483,0
2021-07-08,male,45-64,233,0
2021-07-08,male,65-74,41,2
2021-07-08,male,75-84,26,1
2021-07-08,male,85+,10,1
2021-07-08,male,total,1352,4
2021-07-08,total,00-14,369,0
2021-07-08,total,15-19,379,0
2021-07-08,total,20-24,408,0
2021-07-08,total,25-44,935,0
2021-07-08,total,45-64,497,3
2021-07-08,total,65-74,73,3
2021-07-08,total,75-84,52,3
2021-07-08,total,85+,16,3
2021-07-08,total,total,2729,12
2021-07-09,female,00-14,123,0
2021-07-09,female,15-19,157,0
2021-07-09,female,20-24,164,0
2021-07-09,female,25-44,457,0
2021-07-09,female,45-64,222,0
2021-07-09,female,65-74,31,1
2021-07-09,female,75-84,17,1
2021-07-09,female,85+,9,2
2021-07-09,female,total,1180,4
2021-07-09,male,00-14,145,0
2021-07-09,male,15-19,161,0
2021-07-09,male,20-24,205,0
2021-07-09,male,25-44,428,0
2021-07-09,male,45-64,192,1
2021-07-09,male,65-74,36,0
2021-07-09,male,75-84,22,2
2021-07-09,male,85+,12,0
2021-07-09,male,total,1202,3
2021-07-09,total,00-14,268,0
2021-07-09,total,15-19,318,0
2021-07-09,total,20-24,369,0
2021-07-09,total,25-44,885,0
2021-07-09,total,45-64,414,1
2021-07-09,total,65-74,67,1
2021-07-09,total,75-84,39,3
2021-07-09,total,85+,21,2
2021-07-09,total,total,2382,7
2021-07-10,female,00-14,131,0
2021-07-10,female,15-19,111,0
2021-07-10,female,20-24,98,0
2021-07-10,female,25-44,333,0
2021-07-10,female,45-64,163,1
2021-07-10,female,65-74,26,0
2021-07-10,female,75-84,17,2
2021-07-10,female,85+,7,1
2021-07-10,female,total,886,4
2021-07-10,male,00-14,116,0
2021-07-10,male,15-19,105,0
2021-07-10,male,20-24,129,0
2021-07-10,male,25-44,346,0
2021-07-10,male,45-64,172,2
2021-07-10,male,65-74,27,0
2021-07-10,male,75-84,24,2
2021-07-10,male,85+,4,0
2021-07-10,male,total,923,4
2021-07-10,total,00-14,248,0
2021-07-10,total,15-19,216,0
2021-07-10,total,20-24,228,0
2021-07-10,total,25-44,680,0
2021-07-10,total,45-64,335,3
2021-07-10,total,65-74,53,0
2021-07-10,total,75-84,41,4
2021-07-10,total,85+,11,1
2021-07-10,total,total,1812,8
2021-07-11,female,00-14,143,0
2021-07-11,female,15-19,117,0
2021-07-11,female,20-24,98,0
2021-07-11,female,25-44,333,0
2021-07-11,female,45-64,185,0
2021-07-11,female,65-74,27,1
2021-07-11,female,75-84,17,1
2021-07-11,female,85+,11,1
2021-07-11,female,total,931,3
2021-07-11,male,00-14,135,0
2021-07-11,male,15-19,118,0
2021-07-11,male,20-24,105,0
2021-07-11,male,25-44,360,0
2021-07-11,male,45-64,188,1
2021-07-11,male,65-74,24,1
2021-07-11,male,75-84,15,0
2021-07-11,male,85+,4,1
2021-07-11,male,total,949,3
2021-07-11,total,00-14,278,0
2021-07-11,total,15-19,235,0
2021-07-11,total,20-24,203,0
2021-07-11,total,25-44,694,0
2021-07-11,total,45-64,373,1
2021-07-11,total,65-74,51,2
2021-07-11,total,75-84,32,1
2021-07-11,total,85+,15,2
2021-07-11,total,total,1881,6
2021-07-12,female,00-14,185,0
2021-07-12,female,15-19,147,0
2021-07-12,female,20-24,163,0
2021-07-12,female,25-44,471,1
2021-07-12,female,45-64,235,1
2021-07-12,female,65-74,40,0
2021-07-12,female,75-84,24,0
2021-07-12,female,85+,7,1
2021-07-12,female,total,1272,3
2021-07-12,male,00-14,178,0
2021-07-12,male,15-19,145,0
2021-07-12,male,20-24,156,0
2021-07-12,male,25-44,490,2
2021-07-12,male,45-64,276,2
2021-07-12,male,65-74,36,0
2021-07-12,male,75-84,18,0
2021-07-12,male,85+,5,0
2021-07-12,male,total,1304,4
2021-07-12,total,00-14,363,0
2021-07-12,total,15-19,292,0
2021-07-12,total,20-24,319,0
2021-07-12,total,25-44,961,3
2021-07-12,total,45-64,512,3
2021-07-12,total,65-74,76,0
2021-07-12,total,75-84,42,0
2021-07-12,total,85+,12,1
2021-07-12,total,total,2577,7
2021-07-13,female,00-14,157,0
2021-07-13,female,15-19,171,0
2021-07-13,female,20-24,148,0
2021-07-13,female,25-44,419,0
2021-07-13,female,45-64,215,0
2021-07-13,female,65-74,46,1
2021-07-13,female,75-84,16,0
2021-07-13,female,85+,7,2
2021-07-13,female,total,1179,3
2021-07-13,male,00-14,150,0
2021-07-13,male,15-19,146,0
2021-07-13,male,20-24,167,0
2021-07-13,male,25-44,528,0
2021-07-13,male,45-64,216,0
2021-07-13,male,65-74,44,2
2021-07-13,male,75-84,13,3
2021-07-13,male,85+,1,1
2021-07-13,male,total,1265,6
2021-07-13,total,00-14,307,0
2021-07-13,total,15-19,317,0
2021-07-13,total,20-24,315,0
2021-07-13,total,25-44,947,0
2021-07-13,total,45-64,431,0
2021-07-13,total,65-74,90,3
2021-07-13,total,75-84,29,3
2021-07-13,total,85+,8,3
2021-07-13,total,total,2444,9
2021-07-14,female,00-14,131,0
2021-07-14,female,15-19,140,0
2021-07-14,female,20-24,139,0
2021-07-14,female,25-44,370,0
2021-07-14,female,45-64,198,0
2021-07-14,female,65-74,25,1
2021-07-14,female,75-84,15,0
2021-07-14,female,85+,10,1
2021-07-14,female,total,1028,2
2021-07-14,male,00-14,152,0
2021-07-14,male,15-19,145,0
2021-07-14,male,20-24,139,0
2021-07-14,male,25-44,474,1
2021-07-14,male,45-64,206,1
2021-07-14,male,65-74,42,2
2021-07-14,male,75-84,12,1
2021-07-14,male,85+,6,1
2021-07-14,male,total,1176,6
2021-07-14,total,00-14,283,0
2021-07-14,total,15-19,285,0
2021-07-14,total,20-24,278,0
2021-07-14,total,25-44,844,1
2021-07-14,total,45-64,404,1
2021-07-14,total,65-74,67,3
2021-07-14,total,75-84,27,1
2021-07-14,total,85+,16,2
2021-07-14,total,total,2204,8
2021-07-15,female,00-14,128,0
2021-07-15,female,15-19,97,0
2021-07-15,female,20-24,107,0
2021-07-15,female,25-44,340,0
2021-07-15,female,45-64,183,0
2021-07-15,female,65-74,31,1
2021-07-15,female,75-84,16,1
2021-07-15,female,85+,9,1
2021-07-15,female,total,911,3
2021-07-15,male,00-14,83,0
2021-07-15,male,15-19,148,0
2021-07-15,male,20-24,146,0
2021-07-15,male,25-44,410,0
2021-07-15,male,45-64,201,1
2021-07-15,male,65-74,37,0
2021-07-15,male,75-84,15,2
2021-07-15,male,85+,11,1
2021-07-15,male,total,1051,4
2021-07-15,total,00-14,211,0
2021-07-15,total,15-19,245,0
2021-07-15,total,20-24,253,0
2021-07-15,total,25-44,750,0
2021-07-15,total,45-64,385,1
2021-07-15,total,65-74,68,1
2021-07-15,total,75-84,31,3
2021-07-15,total,85+,20,2
2021-07-15,total,total,1963,7
2021-07-16,female,00-14,133,0
2021-07-16,female,15-19,109,0
2021-07-16,female,20-24,91,0
2021-07-16,female,25-44,310,0
2021-07-16,female,45-64,162,0
2021-07-16,female,65-74,21,0
2021-07-16,female,75-84,13,0
2021-07-16,female,85+,7,0
2021-07-16,female,total,846,0
2021-07-16,male,00-14,110,0
2021-07-16,male,15-19,99,0
2021-07-16,male,20-24,100,0
2021-07-16,male,25-44,373,0
2021-07-16,male,45-64,182,0
2021-07-16,male,65-74,25,2
2021-07-16,male,75-84,10,2
2021-07-16,male,85+,4,1
2021-07-16,male,total,903,5
2021-07-16,total,00-14,243,0
2021-07-16,total,15-19,208,0
2021-07-16,total,20-24,191,0
2021-07-16,total,25-44,683,0
2021-07-16,total,45-64,344,0
2021-07-16,total,65-74,46,2
2021-07-16,total,75-84,23,2
2021-07-16,total,85+,11,1
2021-07-16,total,total,1749,5
2021-07-17,female,00-14,112,0
2021-07-17,female,15-19,84,0
2021-07-17,female,20-24,68,0
2021-07-17,female,25-44,258,0
2021-07-17,female,45-64,132,0
2021-07-17,female,65-74,39,0
2021-07-17,female,75-84,9,0
2021-07-17,female,85+,1,2
2021-07-17,female,total,703,2
2021-07-17,male,00-14,91,0
2021-07-17,male,15-19,77,0
2021-07-17,male,20-24,72,0
2021-07-17,male,25-44,279,0
2021-07-17,male,45-64,140,1
2021-07-17,male,65-74,21,0
2021-07-17,male,75-84,14,3
2021-07-17,male,85+,2,1
2021-07-17,male,total,696,5
2021-07-17,total,00-14,203,0
2021-07-17,total,15-19,161,0
2021-07-17,total,20-24,141,0
2021-07-17,total,25-44,537,0
2021-07-17,total,45-64,272,1
2021-07-17,total,65-74,60,0
2021-07-17,total,75-84,23,3
2021-07-17,total,85+,3,3
2021-07-17,total,total,1400,7
2021-07-18,female,00-14,126,0
2021-07-18,female,15-19,86,0
2021-07-18,female,20-24,63,0
2021-07-18,female,25-44,224,0
2021-07-18,female,45-64,127,0
2021-07-18,female,65-74,22,1
2021-07-18,female,75-84,8,1
2021-07-18,female,85+,5,0
2021-07-18,female,total,661,2
2021-07-18,male,00-14,113,0
2021-07-18,male,15-19,76,0
2021-07-18,male,20-24,86,0
2021-07-18,male,25-44,245,0
2021-07-18,male,45-64,155,2
2021-07-18,male,65-74,32,2
2021-07-18,male,75-84,8,0
2021-07-18,male,85+,6,2
2021-07-18,male,total,721,6
2021-07-18,total,00-14,239,0
2021-07-18,total,15-19,162,0
2021-07-18,total,20-24,149,0
2021-07-18,total,25-44,472,0
2021-07-18,total,45-64,282,2
2021-07-18,total,65-74,54,3
2021-07-18,total,75-84,16,1
2021-07-18,total,85+,11,2
2021-07-18,total,total,1385,8
2021-07-19,female,00-14,189,0
2021-07-19,female,15-19,119,0
2021-07-19,female,20-24,97,0
2021-07-19,female,25-44,340,0
2021-07-19,female,45-64,195,0
2021-07-19,female,65-74,25,1
2021-07-19,female,75-84,17,1
2021-07-19,female,85+,7,1
2021-07-19,female,total,989,3
2021-07-19,male,00-14,136,0
2021-07-19,male,15-19,116,0
2021-07-19,male,20-24,97,0
2021-07-19,male,25-44,336,0
2021-07-19,male,45-64,177,2
2021-07-19,male,65-74,33,0
2021-07-19,male,75-84,19,3
2021-07-19,male,85+,4,1
2021-07-19,male,total,919,6
2021-07-19,total,00-14,325,0
2021-07-19,total,15-19,235,0
2021-07-19,total,20-24,194,0
2021-07-19,total,25-44,676,0
2021-07-19,total,45-64,372,2
2021-07-19,total,65-74,58,1
2021-07-19,total,75-84,36,4
2021-07-19,total,85+,11,2
2021-07-19,total,total,1908,9
2021-07-20,female,00-14,154,0
2021-07-20,female,15-19,98,0
2021-07-20,female,20-24,70,0
2021-07-20,female,25-44,298,0
2021-07-20,female,45-64,151,2
2021-07-20,female,65-74,32,0
2021-07-20,female,75-84,15,0
2021-07-20,female,85+,3,1
2021-07-20,female,total,821,3
2021-07-20,male,00-14,89,0
2021-07-20,male,15-19,94,0
2021-07-20,male,20-24,85,0
2021-07-20,male,25-44,279,0
2021-07-20,male,45-64,168,2
2021-07-20,male,65-74,45,1
2021-07-20,male,75-84,11,0
2021-07-20,male,85+,5,0
2021-07-20,male,total,776,3
2021-07-20,total,00-14,243,0
2021-07-20,total,15-19,192,0
2021-07-20,total,20-24,155,0
2021-07-20,total,25-44,577,0
2021-07-20,total,45-64,320,4
2021-07-20,total,65-74,77,1
2021-07-20,total,75-84,26,0
2021-07-20,total,85+,8,1
2021-07-20,total,total,1598,6
2021-07-21,female,00-14,117,0
2021-07-21,female,15-19,91,0
2021-07-21,female,20-24,92,0
2021-07-21,female,25-44,300,0
2021-07-21,female,45-64,166,2
2021-07-21,female,65-74,35,1
2021-07-21,female,75-84,14,1
2021-07-21,female,85+,11,0
2021-07-21,female,total,826,4
2021-07-21,male,00-14,119,0
2021-07-21,male,15-19,92,0
2021-07-21,male,20-24,78,0
2021-07-21,male,25-44,285,0
2021-07-21,male,45-64,119,1
2021-07-21,male,65-74,34,1
2021-07-21,male,75-84,15,0
2021-07-21,male,85+,5,2
2021-07-21,male,total,747,4
2021-07-21,total,00-14,236,0
2021-07-21,total,15-19,183,0
2021-07-21,total,20-24,170,0
2021-07-21,total,25-44,585,0
2021-07-21,total,45-64,285,3
2021-07-21,total,65-74,69,2
2021-07-21,total,75-84,29,1
2021-07-21,total,85+,16,2
2021-07-21,total,total,1573,8
2021-07-22,female,00-14,106,0
2021-07-22,female,15-19,81,0
2021-07-22,female,20-24,88,0
2021-07-22,female,25-44,244,0
2021-07-22,female,45-64,129,2
2021-07-22,female,65-74,30,1
2021-07-22,female,75-84,13,0
2021-07-22,female,85+,3,0
2021-07-22,female,total,694,3
2021-07-22,male,00-14,85,0
2021-07-22,male,15-19,79,0
2021-07-22,male,20-24,74,0
2021-07-22,male,25-44,258,0
2021-07-22,male,45-64,145,0
2021-07-22,male,65-74,31,3
2021-07-22,male,75-84,6,1
2021-07-22,male,85+,3,2
2021-07-22,male,total,682,6
2021-07-22,total,00-14,191,0
2021-07-22,total,15-19,160,0
2021-07-22,total,20-24,162,0
2021-07-22,total,25-44,504,0
2021-07-22,total,45-64,274,2
2021-07-22,total,65-74,61,4
2021-07-22,total,75-84,19,1
2021-07-22,total,85+,6,2
2021-07-22,total,total,1378,9
2021-07-23,female,00-14,108,0
2021-07-23,female,15-19,80,0
2021-07-23,female,20-24,63,0
2021-07-23,female,25-44,244,0
2021-07-23,female,45-64,123,0
2021-07-23,female,65-74,31,0
2021-07-23,female,75-84,10,2
2021-07-23,female,85+,4,1
2021-07-23,female,total,663,3
2021-07-23,male,00-14,91,0
2021-07-23,male,15-19,67,0
2021-07-23,male,20-24,77,0
2021-07-23,male,25-44,225,0
2021-07-23,male,45-64,108,1
2021-07-23,male,65-74,27,3
2021-07-23,male,75-84,13,0
2021-07-23,male,85+,5,0
2021-07-23,male,total,613,4
2021-07-23,total,00-14,199,0
2021-07-23,total,15-19,147,0
2021-07-23,total,20-24,141,0
2021-07-23,total,25-44,469,0
2021-07-23,total,45-64,231,1
2021-07-23,total,65-74,58,3
2021-07-23,total,75-84,23,2
2021-07-23,total,85+,9,1
2021-07-23,total,total,1277,7
2021-07-24,female,00-14,84,0
2021-07-24,female,15-19,79,0
2021-07-24,female,20-24,72,0
2021-07-24,female,25-44,144,0
2021-07-24,female,45-64,78,0
2021-07-24,female,65-74,24,0
2021-07-24,female,75-84,14,0
2021-07-24,female,85+,3,0
2021-07-24,female,total,498,0
2021-07-24,male,00-14,68,0
2021-07-24,male,15-19,66,0
2021-07-24,male,20-24,52,1
2021-07-24,male,25-44,146,1
2021-07-24,male,45-64,93,0
2021-07-24,male,65-74,20,0
2021-07-24,male,75-84,6,0
2021-07-24,male,85+,5,1
2021-07-24,male,total,456,3
2021-07-24,total,00-14,152,0
2021-07-24,total,15-19,145,0
2021-07-24,total,20-24,124,1
2021-07-24,total,25-44,290,1
2021-07-24,total,45-64,171,0
2021-07-24,total,65-74,44,0
2021-07-24,total,75-84,20,0
2021-07-24,total,85+,8,1
2021-07-24,total,total,954,3
2021-07-25,female,00-14,84,0
2021-07-25,female,15-19,60,0
2021-07-25,female,20-24,42,0
2021-07-25,female,25-44,187,0
2021-07-25,female,45-64,92,0
2021-07-25,female,65-74,14,0
2021-07-25,female,75-84,10,0
2021-07-25,female,85+,3,1
2021-07-25,female,total,492,1
2021-07-25,male,00-14,78,0
2021-07-25,male,15-19,44,0
2021-07-25,male,20-24,49,0
2021-07-25,male,25-44,149,0
2021-07-25,male,45-64,104,1
2021-07-25,male,65-74,17,0
2021-07-25,male,75-84,9,1
2021-07-25,male,85+,0,2
2021-07-25,male,total,450,4
2021-07-25,total,00-14,162,0
2021-07-25,total,15-19,104,0
2021-07-25,total,20-24,91,0
2021-07-25,total,25-44,336,0
2021-07-25,total,45-64,196,1
2021-07-25,total,65-74,31,0
2021-07-25,total,75-84,19,1
2021-07-25,total,85+,3,3
2021-07-25,total,total,942,5
2021-07-26,female,00-14,110,0
2021-07-26,female,15-19,89,0
2021-07-26,female,20-24,76,0
2021-07-26,female,25-44,254,0
2021-07-26,female,45-64,130,0
2021-07-26,female,65-74,32,1
2021-07-26,female,75-84,16,0
2021-07-26,female,85+,8,2
2021-07-26,female,total,715,3
2021-07-26,male,00-14,124,0
2021-07-26,male,15-19,77,0
2021-07-26,male,20-24,67,0
2021-07-26,male,25-44,220,1
2021-07-26,male,45-64,128,0
2021-07-26,male,65-74,22,0
2021-07-26,male,75-84,11,3
2021-07-26,male,85+,7,0
2021-07-26,male,total,656,4
2021-07-26,total,00-14,234,0
2021-07-26,total,15-19,166,0
2021-07-26,total,20-24,144,0
2021-07-26,total,25-44,474,1
2021-07-26,total,45-64,258,0
2021-07-26,total,65-74,54,1
2021-07-26,total,75-84,27,3
2021-07-26,total,85+,15,2
2021-07-26,total,total,1372,7
2021-07-27,female,00-14,127,0
2021-07-27,female,15-19,88,0
2021-07-27,female,20-24,72,0
2021-07-27,female,25-44,251,0
2021-07-27,female,45-64,131,2
2021-07-27,female,65-74,26,0
2021-07-27,female,75-84,15,0
2021-07-27,female,85+,10,1
2021-07-27,female,total,721,3
2021-07-27,male,00-14,97,0
2021-07-27,male,15-19,82,0
2021-07-27,male,20-24,60,0
2021-07-27,male,25-44,243,0
2021-07-27,male,45-64,121,2
2021-07-27,male,65-74,20,2
2021-07-27,male,75-84,5,1
2021-07-27,male,85+,4,0
2021-07-27,male,total,632,5
2021-07-27,total,00-14,224,0
2021-07-27,total,15-19,170,0
2021-07-27,total,20-24,132,0
2021-07-27,total,25-44,494,0
2021-07-27,total,45-64,252,4
2021-07-27,total,65-74,46,2
2021-07-27,total,75-84,20,1
2021-07-27,total,85+,14,1
2021-07-27,total,total,1353,8
2021-07-28,female,00-14,95,0
2021-07-28,female,15-19,103,0
2021-07-28,female,20-24,68,0
2021-07-28,female,25-44,206,0
2021-07-28,female,45-64,117,0
2021-07-28,female,65-74,25,0
2021-07-28,female,75-84,18,1
2021-07-28,female,85+,5,1
2021-07-28,female,total,637,2
2021-07-28,male,00-14,102,0
2021-07-28,male,15-19,87,0
2021-07-28,male,20-24,85,1
2021-07-28,male,25-44,217,0
2021-07-28,male,45-64,120,2
2021-07-28,male,65-74,18,0
2021-07-28,male,75-84,13,1
2021-07-28,male,85+,2,3
2021-07-28,male,total,646,7
2021-07-28,total,00-14,197,0
2021-07-28,total,15-19,190,0
2021-07-28,total,20-24,153,1
2021-07-28,total,25-44,426,0
2021-07-28,total,45-64,237,2
2021-07-28,total,65-74,43,0
2021-07-28,total,75-84,31,2
2021-07-28,total,85+,7,4
2021-07-28,total,total,1286,9
2021-07-29,female,00-14,103,0
2021-07-29,female,15-19,74,0
2021-07-29,female,20-24,60,0
2021-07-29,female,25-44,193,0
2021-07-29,female,45-64,114,1
2021-07-29,female,65-74,23,1
2021-07-29,female,75-84,10,1
2021-07-29,female,85+,7,1
2021-07-29,female,total,584,4
2021-07-29,male,00-14,93,0
2021-07-29,male,15-19,79,0
2021-07-29,male,20-24,63,0
2021-07-29,male,25-44,199,0
2021-07-29,male,45-64,108,1
2021-07-29,male,65-74,28,0
2021-07-29,male,75-84,11,0
2021-07-29,male,85+,4,1
2021-07-29,male,total,585,2
2021-07-29,total,00-14,196,0
2021-07-29,total,15-19,153,0
2021-07-29,total,20-24,124,0
2021-07-29,total,25-44,392,0
2021-07-29,total,45-64,223,2
2021-07-29,total,65-74,51,1
2021-07-29,total,75-84,21,1
2021-07-29,total,85+,11,2
2021-07-29,total,total,1171,6
2021-07-30,female,00-14,102,0
2021-07-30,female,15-19,69,0
2021-07-30,female,20-24,40,0
2021-07-30,female,25-44,190,0
2021-07-30,female,45-64,98,2
2021-07-30,female,65-74,24,1
2021-07-30,female,75-84,13,0
2021-07-30,female,85+,6,0
2021-07-30,female,total,542,3
2021-07-30,male,00-14,76,0
2021-07-30,male,15-19,65,0
2021-07-30,male,20-24,39,0
2021-07-30,male,25-44,175,0
2021-07-30,male,45-64,104,1
2021-07-30,male,65-74,16,0
2021-07-30,male,75-84,11,1
2021-07-30,male,85+,5,2
2021-07-30,male,total,491,4
2021-07-30,total,00-14,178,0
2021-07-30,total,15-19,134,0
2021-07-30,total,20-24,79,0
2021-07-30,total,25-44,365,0
2021-07-30,total,45-64,202,3
2021-07-30,total,65-74,40,1
2021-07-30,total,75-84,24,1
2021-07-30,total,85+,11,2
2021-07-30,total,total,1034,7
2021-07-31,female,00-14,56,0
2021-07-31,female,15-19,56,0
2021-07-31,female,20-24,40,0
2021-07-31,female,25-44,145,0
2021-07-31,female,45-64,70,1
2021-07-31,female,65-74,14,1
2021-07-31,female,75-84,7,1
2021-07-31,female,85+,2,0
2021-07-31,female,total,390,3
2021-07-31,male,00-14,52,0
2021-07-31,male,15-19,34,0
2021-07-31,male,20-24,46,0
2021-07-31,male,25-44,132,0
2021-07-31,male,45-64,83,1
2021-07-31,male,65-74,19,1
2021-07-31,male,75-84,9,0
2021-07-31,male,85+,3,1
2021-07-31,male,total,378,3
2021-07-31,total,00-14,108,0
2021-07-31,total,15-19,90,0
2021-07-31,total,20-24,87,0
2021-07-31,total,25-44,277,0
2021-07-31,total,45-64,153,2
2021-07-31,total,65-74,33,2
2021-07-31,total,75-84,16,1
2021-07-31,total,85+,5,1
2021-07-31,total,total,769,6
2021-08-01,female,00-14,69,0
2021-08-01,female,15-19,47,0
2021-08-01,female,20-24,40,0
2021-08-01,female,25-44,160,2
2021-08-01,female,45-64,84,1
2021-08-01,female,65-74,16,1
2021-08-01,female,75-84,5,1
2021-08-01,female,85+,12,1
2021-08-01,female,total,433,6
2021-08-01,male,00-14,91,0
2021-08-01,male,15-19,47,0
2021-08-01,male,20-24,42,0
2021-08-01,male,25-44,143,0
2021-08-01,male,45-64,90,0
2021-08-01,male,65-74,10,3
2021-08-01,male,75-84,5,1
2021-08-01,male,85+,9,0
2021-08-01,male,total,437,4
2021-08-01,total,00-14,160,0
2021-08-01,total,15-19,95,0
2021-08-01,total,20-24,83,0
2021-08-01,total,25-44,304,2
2021-08-01,total,45-64,174,1
2021-08-01,total,65-74,26,4
2021-08-01,total,75-84,10,2
2021-08-01,total,85+,21,1
2021-08-01,total,total,873,10
2021-08-02,female,00-14,106,0
2021-08-02,female,15-19,90,0
2021-08-02,female,20-24,80,0
2021-08-02,female,25-44,240,0
2021-08-02,female,45-64,142,1
2021-08-02,female,65-74,30,0
2021-08-02,female,75-84,15,0
2021-08-02,female,85+,13,3
2021-08-02,female,total,716,4
2021-08-02,male,00-14,72,0
2021-08-02,male,15-19,67,0
2021-08-02,male,20-24,64,0
2021-08-02,male,25-44,240,0
2021-08-02,male,45-64,118,3
2021-08-02,male,65-74,30,0
2021-08-02,male,75-84,14,0
2021-08-02,male,85+,1,0
2021-08-02,male,total,606,3
2021-08-02,total,00-14,178,0
2021-08-02,total,15-19,157,0
2021-08-02,total,20-24,144,0
2021-08-02,total,25-44,480,0
2021-08-02,total,45-64,260,4
2021-08-02,total,65-74,60,0
2021-08-02,total,75-84,29,0
2021-08-02,total,85+,14,3
2021-08-02,total,total,1322,7
